Timestamp,SF_Product_Name,BU,Revenue,Quantity,Open_Opportunities,New_Quotes,Revenue_new_orders,Quantity_new_orders
11/1/2023,Air/Vac - PV P5,D200,235989,28,9,1,8921,1
11/1/2023,Air/Vac - PV P7,D200,257883,25,11,0,0,0
11/1/2023,Air/Vac - WR CV10,D200,11329,3,3,1,4183,1
11/1/2023,Air/Vac - WR CV10R,D200,66390,15,9,1,4480,1
11/1/2023,Air/Vac - WR CV3,D200,3528,2,2,0,0,0
11/1/2023,Air/Vac - WR CV3R,D200,35662,15,6,2,4448,2
11/1/2023,Air/Vac - WR CV5,D200,10919,4,2,1,8811,3
11/1/2023,Air/Vac - WR CV5R,D200,4967,2,2,0,0,0
11/1/2023,Air/Vac - WR CV6,D200,3049,1,1,0,0,0
11/1/2023,Air/Vac - WR CV6R,D200,18864,7,7,0,0,0
11/1/2023,Articulating Knee Crutch (9A645001),D100,6750,6,1,0,0,0
11/1/2023,Asepsis 21 Doctor’s Cart- 153740-002,D200,2987,1,1,0,0,0
11/1/2023,Asepsis 21 Duo Cart- 153740-003,D200,61285,17,3,0,0,0
11/1/2023,Asepsis 21 Hygienist’s Cart- 153740-004,D200,38831,13,3,3,38831,13
11/1/2023,Asepsis 21 International Instrument Delivery Systems,D200,26754,5,2,0,0,0
11/1/2023,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,286930,126,22,8,124865,52
11/1/2023,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2491337,606,106,9,140595,35
11/1/2023,Assist Arms (9A615001),D100,4656,6,2,0,0,0
11/1/2023,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,164765,155,16,4,25512,24
11/1/2023,Bien-Air 1:1 Straight Nosecone Attachment,D200,7656,22,4,1,1044,3
11/1/2023,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,210474,198,19,5,35079,33
11/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle,D200,29220,15,1,0,0,0
11/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle with Straight,D200,11470,5,1,0,0,0
11/1/2023,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,84843,33,23,2,5142,2
11/1/2023,Bien-Air Lubrifluid Handpiece Lubricant (Box of 6 Cans),D200,345,1,1,0,0,0
11/1/2023,Bien-Air MX2 Plus LED Micromotor,D200,976,1,1,0,0,0
11/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Elevance WHIP Factory Install",D200,35882,11,2,0,0,0
11/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,182672,56,13,2,13048,4
11/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Field Install",D200,9786,3,1,0,0,0
11/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,133742,41,10,2,9786,3
11/1/2023,"Bien-Air MX2+ LED, Single Motor System, Elevance WHIP Factory Install",D200,54496,26,6,0,0,0
11/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,159296,76,13,1,10480,5
11/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,12576,6,1,0,0,0
11/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,205408,98,20,7,56592,27
11/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,8384,4,1,0,0,0
11/1/2023,Big Top - All Models,D300,19192,13,5,0,0,0
11/1/2023,Cabinetry - Animal Health,D300,26139144,78956,403,55,1896097,56
11/1/2023,Cabinetry - Treatment Chase,D300,75709,20,16,4,26498,7
11/1/2023,Carthage Stools - All Models,D300,7007,8,5,1,1910,2
11/1/2023,Casework - Medical,D100,80603802,612329,754,67,19025088,125
11/1/2023,Casework - Medical,D200,0,1,1,0,0,0
11/1/2023,Cat Scales - All Models,D300,4242,15,4,0,0,0
11/1/2023,Cat Towers - All Models,D300,41000,45,7,2,13000,29
11/1/2023,Chain Link - All Models,D300,680456,900,50,18,275040,345
11/1/2023,Classic Grooming Tub - All Models,D300,8801,3,3,0,0,0
11/1/2023,CMDT-45,D300,58239,6,5,1,9756,1
11/1/2023,CMDT-60,D300,141608,15,12,2,29268,3
11/1/2023,CMDT-WS-45,D300,11616,1,1,0,0,0
11/1/2023,CMDT-WS-60,D300,27718,2,2,0,0,0
11/1/2023,CMWO,D300,45532,7,6,2,13122,2
11/1/2023,CMWS,D300,250253,33,21,2,22787,3
11/1/2023,Comfort Suites and Cat Condos - All Models,D300,1468193,264,39,10,154894,59
11/1/2023,Containment Installation,D300,1618478,33,33,3,19268,3
11/1/2023,C-STAT5,D300,78169,38,20,5,10080,5
11/1/2023,Data Logger,D100,4487,7,1,0,0,0
11/1/2023,Data Logger,D200,6838,12,5,0,0,0
11/1/2023,DC Generator - All Models,D300,89046,12,10,3,30688,4
11/1/2023,Dental Casework - Artizan Expressions Operatory,D200,24938132,172334,505,85,3351277,137
11/1/2023,Dental Casework - Synthesis Operatory,D200,23824970,17003,469,88,4005553,96
11/1/2023,Dental Lighting - 255,D200,208926,79,22,3,15954,6
11/1/2023,Dental Operators Stool,D300,3754,7,4,1,558,1
11/1/2023,Dental Stools - Assistant's,D200,880100,1631,282,34,112322,177
11/1/2023,Dental Stools - Dentist's,D200,808149,1782,292,33,91526,173
11/1/2023,Double Deckers - All Models,D300,40707,16,4,0,0,0
11/1/2023,DR Sensor - All Models,D300,10663,1,1,0,0,0
11/1/2023,Dryer Cages - All Models,D300,3422,1,1,0,0,0
11/1/2023,Elevance Chair Only- 153810-001,D200,1855043,254,45,3,84747,11
11/1/2023,Elevance Console Chair- 153810-002,D200,66248,10,3,0,0,0
11/1/2023,Elevance Continental- 153800-020/021,D200,101143,16,2,0,0,0
11/1/2023,Elevance LR Chair- 153810-003,D200,7715819,1062,142,20,949365,125
11/1/2023,Elite - All Models,D300,17836,13,7,0,0,0
11/1/2023,Elite Grooming Tub - All Models,D300,56220,13,11,0,0,0
11/1/2023,Fixed Height Treatment Tubs,D300,53266,28,11,1,3682,2
11/1/2023,Flat Top Surgery Table - All Models,D300,75564,27,16,2,6004,2
11/1/2023,Fold-Up - All Models,D300,110295,119,29,8,22169,22
11/1/2023,Fold-up Lift Table - All Models,D300,226843,50,26,1,5372,1
11/1/2023,HEINE BP G5 - M-000-09-230-166,D100,1022,7,1,0,0,0
11/1/2023,HEINE BP XXL - M-000-09-323-166,D100,30745,157,4,0,0,0
11/1/2023,HEINE Desktop - A-832-23-420-166,D100,19945,20,3,0,0,0
11/1/2023,HEINE Desktop - A-832-24-420-166,D100,14906,13,6,0,0,0
11/1/2023,HEINE Desktop - A-853-23-420-166,D100,67709,66,5,0,0,0
11/1/2023,HEINE Desktop - A-853-24-420-166,D100,779703,687,39,5,155760,132
11/1/2023,HEINE Desktop - A-879-23-420-166,D100,78119,86,7,1,8244,9
11/1/2023,HEINE System - A‐095-12-930‐166,D100,2597423,2137,60,8,390260,316
11/1/2023,HEINE System - A‐095-12‐931‐166,D100,926111,927,45,4,73698,71
11/1/2023,HEINE System - A‐095-12-932‐166,D100,77712,94,3,0,0,0
11/1/2023,HEINE Wall - A-095-12-204-166,D100,205363,250,8,0,0,0
11/1/2023,HEINE Wall - A-095-12-205-166,D100,22314,28,2,0,0,0
11/1/2023,HEINE Wall - A-095-12-208-166,D100,870571,935,48,6,74296,74
11/1/2023,HEINE Wall - A-095-12-209-166,D100,654518,703,26,4,51779,53
11/1/2023,HEINE Wall - A-095-12-210,D100,192088,270,12,4,46620,63
11/1/2023,Imaging - Preva,D200,3261291,934,178,13,190684,55
11/1/2023,Imaging - Preva Plus,D200,73444,8,2,0,0,0
11/1/2023,Imaging - Sensor,D200,443317,91,29,3,29109,6
11/1/2023,Instrument Processing - M11,D100,698931,128,83,11,61668,11
11/1/2023,Instrument Processing - M11,D200,2084165,412,223,18,166466,32
11/1/2023,Instrument Processing - M3,D200,3527,1,1,0,0,0
11/1/2023,Instrument Processing - M9,D100,143957,31,14,0,0,0
11/1/2023,Instrument Processing - M9,D200,38065,9,8,0,0,0
11/1/2023,IQecg - 4 000 0062,D100,4544,1,1,1,4544,1
11/1/2023,IQecg - 4 000 0080,D100,5471530,1204,190,32,1113393,245
11/1/2023,IQvitals - 4 000 0500,D100,11310,3,1,1,11310,3
11/1/2023,IQvitals - 4 000 0510,D100,255427,88,7,3,45066,14
11/1/2023,IQvitals - 4 000 0624,D100,302569,87,10,0,0,0
11/1/2023,IQvitals - 4 000 0720,D100,15252,4,1,0,0,0
11/1/2023,IQvitals - 4 000 0722,D100,896885,203,23,1,29436,6
11/1/2023,IQvitals - 4 000 0724,D100,3547129,804,67,7,543345,111
11/1/2023,Iqvitals 4-000-0540,D100,202880,80,11,1,25360,10
11/1/2023,Iqvitals 4-000-0550,D100,13247780,3514,155,20,1293110,343
11/1/2023,IQVitals All Mount (3-009-0063),D100,0,268,5,0,0,0
11/1/2023,IQVitals Mobile Cart - 3 004 2000,D100,6999,17,3,1,870,2
11/1/2023,IQVitals Wall Mount - 3-009-0003,D100,247883,667,22,12,208825,562
11/1/2023,Isolation Cages - All Models,D300,138603,16,7,1,13276,1
11/1/2023,K9 Cabins - All Models,D300,628133,290,27,6,0,36
11/1/2023,Kat Play Around,D300,25625,5,4,2,15375,3
11/1/2023,LED- Cabinet Mounted Light- CBML-L,D200,107212,45,8,0,0,0
11/1/2023,LED- Ceiling Mounted Light- CEML-L,D200,1102214,440,71,12,162470,62
11/1/2023,LED- Elevance LR Light- 153901-002 / 007,D200,174949,77,19,2,11866,5
11/1/2023,LED- Elevance- Procenter Console Light- 153901-004 / 005,D200,4113,2,1,0,0,0
11/1/2023,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,1221692,562,27,8,159996,71
11/1/2023,LED- Track Mounted Light TRML-L,D200,1050874,349,53,8,126819,41
11/1/2023,LED- Ultra Console Light,D200,17187,8,1,0,0,0
11/1/2023,LED- Ultra LR Light- 153915-002 / 004,D200,1411694,739,114,10,68921,35
11/1/2023,LED- Wall Mounted Light- WAML-L,D200,364204,153,25,1,14731,6
11/1/2023,LoFlo,D300,13950,7,6,0,0,0
11/1/2023,Luxury Suites - All Models,D300,464229,234,27,5,91558,35
11/1/2023,M11-043,D300,349891,73,64,10,49623,10
11/1/2023,M2,D100,207754,193,17,4,50040,45
11/1/2023,M4,D100,1023012,944,31,3,10216,8
11/1/2023,M5,D100,328146,265,6,0,0,0
11/1/2023,Manual Stools - All Models,D100,4570,43,3,0,0,0
11/1/2023,Manual Stools - All Models,D300,2330,17,3,0,0,0
11/1/2023,MDS Services,D100,8190789,214,214,20,757982,20
11/1/2023,MDS Services,D300,6744770,195,195,68,2219928,68
11/1/2023,Midmark Complete - All Models,D300,701440,46,39,5,72283,5
11/1/2023,Midmark Digital Spirometer - USB version,D100,6472,3,2,0,0,0
11/1/2023,Mobile Lift Tables - All Models,D300,213319,58,22,3,8551,3
11/1/2023,P1,D100,315796,183,15,2,10662,6
11/1/2023,P2,D100,8958,6,3,0,0,0
11/1/2023,P3,D100,67606,52,4,1,31694,23
11/1/2023,Patient Support Rails (9A600001),D100,14344,14,3,1,7280,7
11/1/2023,Patient Support Rails + (9A600002),D100,1614824,1264,68,7,646456,400
11/1/2023,Pivoting Work Surface and Asst Unit- 153659-004,D200,1388743,589,135,29,240724,90
11/1/2023,Pivoting Work Surface Only- 153659-003,D200,182747,63,29,15,59892,22
11/1/2023,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,2447188,461,105,23,496734,64
11/1/2023,Platform Scales - All Models,D300,30752,32,28,6,5850,6
11/1/2023,PM-3,D200,5113,1,1,0,0,0
11/1/2023,PM-4,D200,14734,2,2,0,0,0
11/1/2023,"Procenter Assistant's Unit, Console and Cuspidors",D200,255134,267,54,11,78478,76
11/1/2023,Procenter LR or Console- 153600-001/002/003/020/021,D200,7970040,1462,218,28,859717,164
11/1/2023,Procenter Wall/ Side Cabinet Units- 153678,D200,195833,39,12,1,5665,1
11/1/2023,prod_18606,D200,443723,82,10,1,34132,7
11/1/2023,Quick Clean - QC1-01,D100,3180,3,2,0,0,0
11/1/2023,Quick Clean - QC1-01,D300,7793,8,8,4,3671,4
11/1/2023,Quick Clean - QC3-01,D100,15999,9,8,0,0,0
11/1/2023,Quick Clean - QC3-01,D200,165198,111,93,14,27552,18
11/1/2023,Quick Clean - QC3-01,D300,22363,14,14,2,3429,2
11/1/2023,Quick Clean - QC3R-01,D100,4166,2,2,0,0,0
11/1/2023,Quick Clean - QC3R-01,D200,60297,33,18,1,2335,1
11/1/2023,Quick Clean - QC3R-01,D300,13708,7,6,0,0,0
11/1/2023,Quick Clean - QC6-01,D100,2783,1,1,0,0,0
11/1/2023,Quick Clean - QC6-01,D200,73948,34,31,1,7149,3
11/1/2023,Quick Clean - QC6R-01,D100,2972,1,1,0,0,0
11/1/2023,Quick Clean - QC6R-01,D200,45681,19,17,1,2465,1
11/1/2023,Quick Clean - QC6R-01,D300,7041,3,1,0,0,0
11/1/2023,Quiet Cottages - All Models,D300,1221292,193,48,6,184199,27
11/1/2023,Raintree - All Models,D300,2919992,386,69,10,241962,29
11/1/2023,Sani-Kennels - All Models,D300,16558932,9550,452,74,1469722,1286
11/1/2023,Scavengers - All Models,D300,20949,12,12,4,6856,4
11/1/2023,Software,D100,45000,2,2,0,0,0
11/1/2023,Software - IQ Path Citrix,D100,698050,588,14,14,698050,588
11/1/2023,Software - IQ Path RDP,D100,29679,40,1,0,0,0
11/1/2023,Space Saver Folding Kennels,D300,122141,46,10,2,4390,5
11/1/2023,Stainless Steel Cages - All Models,D300,3977189,6927,370,64,338679,661
11/1/2023,Stainless Steel Cat Suites - All Models,D300,517668,106,9,2,14183,2
11/1/2023,Stainless Steel Fixed Height Tables,D300,44629,15,9,5,19645,7
11/1/2023,Stainless Steel Kennels - All Models,D300,4720140,2264,264,51,693282,357
11/1/2023,Stainless Steel Tubs - All Models except Grooming,D300,142876,65,44,3,8160,3
11/1/2023,Synthesis Fixed Height Tables - All Models,D300,744327,285,91,14,109745,39
11/1/2023,Tapered Electric - All Models,D300,23268,4,3,0,0,0
11/1/2023,T-Kennels - All Models,D300,8892765,3666,101,18,822450,484
11/1/2023,Ultra-Base - All Models,D300,1119131,415,46,9,20000,55
11/1/2023,UltraComfort Chair Only- 153592-001,D200,118312,28,4,0,0,0
11/1/2023,UltraComfort LR Chair- 153592-003,D200,1025454,249,33,4,63531,14
11/1/2023,UltraLift Pro - All Models,D300,101704,14,4,1,14529,2
11/1/2023,UltraTrim Chair Only- 153758-001,D200,1053961,240,48,10,355609,80
11/1/2023,UltraTrim Console Chair- 153758-002,D200,99328,24,8,0,0,0
11/1/2023,UltraTrim LR Chair- 153758-003,D200,4937282,951,185,22,396815,79
11/1/2023,Units - Assistant - Elevance,D200,1435560,190,2,0,0,0
11/1/2023,Utility Tables - All Models,D300,702,1,1,0,0,0
11/1/2023,Vaporizers - All Models,D300,88694,84,23,3,6409,6
11/1/2023,Ventilators - All Models,D300,4416,1,1,0,0,0
11/1/2023,VF-5,D300,3994,10,1,0,0,0
11/1/2023,VME2,D300,1523,1,1,0,0,0
11/1/2023,VMS,D300,95227,41,15,2,4624,2
11/1/2023,VMS Plus,D300,219224,89,28,4,15418,6
11/1/2023,V-Top Surgery Table - All Models,D300,944163,273,99,12,49956,14
11/1/2023,Wall Mount Exam Table - All Models,D300,11106,8,2,1,4770,2
11/1/2023,Work Station Power Mount (PMXX),D100,0,13,1,0,0,0
11/1/2023,Zone Mobile Cart - 2 200 0072,D100,28681,80,10,0,0,0
11/1/2023,Zone Wall Mount - 2 200 0082,D100,69207,105,4,0,0,0
12/1/2023,002-10064-00,D100,133340,598,24,0,0,0
12/1/2023,002-10974-00,D100,99550,110,1,1,99550,110
12/1/2023,002-1895-00,D300,36794,18,3,0,0,0
12/1/2023,1-100-1603,D100,5950,10,1,0,0,0
12/1/2023,120/130 Treatment Lights - All Models,D300,337033,123,34,2,18807,6
12/1/2023,203,D100,60238,61,4,0,0,0
12/1/2023,204,D100,5741477,4827,180,29,317292,274
12/1/2023,204,D200,11580,10,1,0,0,0
12/1/2023,224,D100,9380990,2234,150,28,989325,225
12/1/2023,225,D100,16012159,3051,177,16,549648,99
12/1/2023,225,D200,27760,5,1,0,0,0
12/1/2023,230,D100,2707136,306,58,2,17990,2
12/1/2023,244,D100,336726,36,19,5,70147,7
12/1/2023,244,D200,40084,4,1,0,0,0
12/1/2023,250 - Medical,D100,8294,26,6,1,957,3
12/1/2023,250 Exam Light,D300,9058,21,16,0,0,0
12/1/2023,253 - Medical,D100,2707539,2844,146,15,149641,151
12/1/2023,255 - Medical,D100,1025682,414,78,7,138942,54
12/1/2023,255 LED Procedure Light,D300,477824,140,54,1,3735,1
12/1/2023,271,D100,4992,32,1,0,0,0
12/1/2023,272,D100,1181958,8048,325,28,57462,366
12/1/2023,273,D100,265180,1265,75,6,16354,74
12/1/2023,273,D200,3315,15,1,0,0,0
12/1/2023,274,D100,33133,149,10,1,1536,6
12/1/2023,275,D100,4471,14,2,1,3310,10
12/1/2023,276,D100,400300,948,34,3,8514,18
12/1/2023,277,D100,333340,612,20,2,5820,10
12/1/2023,278,D100,11628,12,1,0,0,0
12/1/2023,279,D100,9231,13,3,0,0,0
12/1/2023,280,D100,1516409,5385,215,18,100344,339
12/1/2023,280/282,D300,71113,171,10,0,0,0
12/1/2023,281,D100,30153,48,10,1,631,1
12/1/2023,282,D100,260324,645,39,4,11752,26
12/1/2023,3-009-0062,D100,196,7,1,0,0,0
12/1/2023,3-009-0076,D100,315,7,1,0,0,0
12/1/2023,425,D100,342929,642,12,0,0,0
12/1/2023,427,D100,772,1,1,1,772,1
12/1/2023,6211,D100,12178,10,3,1,4576,4
12/1/2023,6212,D100,3100957,2679,76,8,82030,65
12/1/2023,6212 - All Models,D300,27847,11,3,0,0,0
12/1/2023,6213,D100,792442,488,15,0,0,0
12/1/2023,6214,D100,531488,511,50,2,9576,7
12/1/2023,6215,D100,1849555,2149,139,9,235431,259
12/1/2023,6215,D200,4226,5,2,1,3383,4
12/1/2023,6215 - All Models,D300,979,1,1,0,0,0
12/1/2023,6216,D100,89302,97,11,1,925,1
12/1/2023,6217,D100,174375,165,8,0,0,0
12/1/2023,6218,D100,281448,265,8,0,0,0
12/1/2023,6219,D100,2861057,2055,7,1,428100,300
12/1/2023,626 Non Scale Wired,D100,22775635,3596,201,21,2085160,308
12/1/2023,626 Scale Wired,D100,24340837,2926,103,13,1450185,165
12/1/2023,626 Scale Wireless,D100,30696151,3854,173,11,1731433,197
12/1/2023,6281,D100,17306,17,3,1,10180,10
12/1/2023,6282,D100,1095796,1091,44,1,6354,6
12/1/2023,6282,D200,1788,2,1,0,0,0
12/1/2023,6282,D300,7987,7,2,0,0,0
12/1/2023,6283,D100,214873,151,5,2,120955,85
12/1/2023,630,D100,9498376,900,202,17,387205,35
12/1/2023,640,D100,37335,14,7,0,0,0
12/1/2023,641,D100,2525119,226,48,7,755140,68
12/1/2023,641- Standard,D200,918968,90,27,2,21799,2
12/1/2023,641- With Rotation,D200,289094,28,10,0,0,0
12/1/2023,647,D100,1069535,142,37,9,179055,23
12/1/2023,8000-003,D300,6768,1,1,1,6768,1
12/1/2023,8000-006,D300,12911,2,1,0,0,0
12/1/2023,8000-008,D300,49565,7,3,0,0,0
12/1/2023,8000-008S,D300,299779,39,28,2,23092,3
12/1/2023,8012 Fold-Down,D300,612561,640,139,12,56762,56
12/1/2023,8019,D300,719164,135,47,6,48483,9
12/1/2023,95,D100,5319,9,3,1,2955,5
12/1/2023,Air Lift Stools - All Models,D300,17373,47,7,1,4239,6
12/1/2023,Air/Vac - Comp P21,D200,30503,8,8,1,3938,1
12/1/2023,Air/Vac - Comp P22,D200,76856,19,10,1,4085,1
12/1/2023,Air/Vac - Comp P32,D200,300912,57,53,7,39180,7
12/1/2023,Air/Vac - Comp P52,D200,842990,135,88,10,73398,11
12/1/2023,Air/Vac - Comp P52-050,D200,6673,1,1,0,0,0
12/1/2023,Air/Vac - Comp P72,D200,935658,113,87,10,107291,12
12/1/2023,Air/Vac - GV G10,D200,301242,19,19,1,16544,1
12/1/2023,Air/Vac - GV G14,D200,355010,20,20,3,55487,3
12/1/2023,Air/Vac - GV G14-050,D200,18496,1,1,0,0,0
12/1/2023,Air/Vac - GV G3,D200,288798,36,36,3,25093,3
12/1/2023,Air/Vac - GV G5,D200,868274,88,59,6,61638,6
12/1/2023,Air/Vac - GV G6,D200,83459,6,6,0,0,0
12/1/2023,Air/Vac - GV G7,D200,709328,65,45,3,35756,3
12/1/2023,Air/Vac - GV G7-050,D200,11919,1,1,0,0,0
12/1/2023,Air/Vac - PV P10,D200,44517,3,2,0,0,0
12/1/2023,Air/Vac - PV P14,D200,47769,3,3,2,31846,2
12/1/2023,Air/Vac - PV P3,D200,108434,16,16,6,41563,6
12/1/2023,Air/Vac - PV P5,D200,201454,24,5,1,8921,1
12/1/2023,Air/Vac - PV P7,D200,279807,27,13,2,21924,2
12/1/2023,Air/Vac - WR CV10,D200,11329,3,3,0,0,0
12/1/2023,Air/Vac - WR CV10R,D200,70870,16,10,1,4480,1
12/1/2023,Air/Vac - WR CV3,D200,5445,3,3,1,1916,1
12/1/2023,Air/Vac - WR CV3R,D200,35662,15,6,0,0,0
12/1/2023,Air/Vac - WR CV5,D200,10919,4,2,0,0,0
12/1/2023,Air/Vac - WR CV5R,D200,2332,1,1,0,0,0
12/1/2023,Air/Vac - WR CV6,D200,3049,1,1,0,0,0
12/1/2023,Air/Vac - WR CV6R,D200,22801,8,8,1,3937,1
12/1/2023,Animal Lift Table with Safety Tie Downs - All Models,D300,13856,3,1,0,0,0
12/1/2023,Articulating Knee Crutch (9A645001),D100,1125,1,1,1,1125,1
12/1/2023,Asepsis 21 Doctor’s Cart- 153740-002,D200,2987,1,1,0,0,0
12/1/2023,Asepsis 21 Duo Cart- 153740-003,D200,61285,17,3,0,0,0
12/1/2023,Asepsis 21 Hygienist’s Cart- 153740-004,D200,38831,13,3,0,0,0
12/1/2023,Asepsis 21 International Instrument Delivery Systems,D200,26754,5,2,0,0,0
12/1/2023,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,302812,131,24,3,18154,6
12/1/2023,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2367830,581,111,15,279633,70
12/1/2023,Assist Arms (9A615001),D100,4656,6,2,0,0,0
12/1/2023,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,176458,166,20,5,14882,14
12/1/2023,Bien-Air 1:1 Straight Nosecone Attachment,D200,7656,22,4,1,1044,3
12/1/2023,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,216852,204,22,4,15945,15
12/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle,D200,29220,15,1,0,0,0
12/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle with Straight,D200,11470,5,1,0,0,0
12/1/2023,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,102840,40,26,4,20568,8
12/1/2023,Bien-Air Lubrifluid Handpiece Lubricant (Box of 6 Cans),D200,345,1,1,0,0,0
12/1/2023,Bien-Air MX2 Plus LED Micromotor,D200,976,1,1,0,0,0
12/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Elevance WHIP Factory Install",D200,35882,11,2,0,0,0
12/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,182672,56,13,1,9786,3
12/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Field Install",D200,9786,3,1,0,0,0
12/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,123956,38,12,3,29358,9
12/1/2023,"Bien-Air MX2+ LED, Single Motor System, Elevance WHIP Factory Install",D200,54496,26,6,0,0,0
12/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,142528,68,12,1,31440,15
12/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,12576,6,1,0,0,0
12/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,230560,110,22,2,25152,12
12/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,8384,4,1,0,0,0
12/1/2023,Big Top - All Models,D300,19192,13,5,1,4429,3
12/1/2023,Cabinetry - Animal Health,D300,25224508,9015,389,32,1322830,105
12/1/2023,Cabinetry - Treatment Chase,D300,87065,23,20,4,15142,4
12/1/2023,Carthage Stools - All Models,D300,6182,7,4,0,0,0
12/1/2023,Casework - Medical,D100,82673341,612293,737,61,3333529,70
12/1/2023,Casework - Medical,D200,0,1,1,0,0,0
12/1/2023,Cat Scales - All Models,D300,3959,14,3,1,3111,11
12/1/2023,Cat Towers - All Models,D300,328796,91,8,2,273796,55
12/1/2023,Chain Link - All Models,D300,571558,726,42,9,51800,56
12/1/2023,Classic Grooming Tub - All Models,D300,2934,1,1,0,0,0
12/1/2023,CMDT-45,D300,58239,6,5,0,0,0
12/1/2023,CMDT-60,D300,141608,15,12,0,0,0
12/1/2023,CMDT-WS-45,D300,58079,5,2,1,46463,4
12/1/2023,CMDT-WS-60,D300,27718,2,2,0,0,0
12/1/2023,CMWO,D300,45616,7,6,0,0,0
12/1/2023,CMWS,D300,265445,35,21,0,0,0
12/1/2023,Comfort Suites and Cat Condos - All Models,D300,1579457,244,41,6,253099,37
12/1/2023,Containment Installation,D300,1494705,26,26,0,0,0
12/1/2023,C-STAT5,D300,74137,36,18,3,6048,3
12/1/2023,Data Logger,D100,1923,3,2,2,1923,3
12/1/2023,Data Logger,D200,5128,9,4,0,0,0
12/1/2023,DC Generator - All Models,D300,79712,10,8,1,4667,1
12/1/2023,Dental Casework - Artizan Expressions Operatory,D200,26866696,172370,545,82,2993667,120
12/1/2023,Dental Casework - Synthesis Operatory,D200,25895169,17022,495,74,3221909,74
12/1/2023,Dental Lighting - 255,D200,209116,79,23,1,2756,1
12/1/2023,Dental Operators Stool,D300,6543,12,5,1,2790,5
12/1/2023,Dental Stools - Assistant's,D200,903428,1629,282,27,111936,176
12/1/2023,Dental Stools - Dentist's,D200,832285,1794,296,32,100170,189
12/1/2023,Double Deckers - All Models,D300,40707,14,3,0,0,0
12/1/2023,DR Sensor - All Models,D300,10663,1,1,0,0,0
12/1/2023,Dryer Cages - All Models,D300,3422,1,1,0,0,0
12/1/2023,Elevance Chair Only- 153810-001,D200,2247961,305,47,5,446848,58
12/1/2023,Elevance Console Chair- 153810-002,D200,66248,10,3,0,0,0
12/1/2023,Elevance Continental- 153800-020/021,D200,101143,16,2,0,0,0
12/1/2023,Elevance LR Chair- 153810-003,D200,7682034,1054,141,14,408326,53
12/1/2023,Elite - All Models,D300,32928,24,11,5,17836,13
